"Timing","Year","Reduction"
"August",2023,70.2082064295748
"August",2023,22.5273730140289
"August",2023,56.0651186105769
"August",2023,58.6975736424841
"August",2023,55.4276811522702
"August",2023,70.9250997632304
"August",2023,53.3996628143141
"August",2023,68.1290312307793
"August",2023,54.4541102477989
"August",2023,66.5394754138401
"August",2023,44.1326289733742
"August",2023,37.8280599342225
"August",2023,63.6584606878492
"August",2023,72.0882397309863
"August",2023,60.8862579802199
"August",2023,58.1781676919856
"August",2023,70.934261366708
"August",2023,72.6969908488735
"August",2023,56.8102136483404
"August",2023,62.032125167325
"August",2023,48.5766015323815
"August",2023,61.7356306289977
"August",2023,28.0396218237027
"August",2023,41.8838309235497
"August",2023,73.8839231009663
"August",2023,65.5907386439538
"August",2023,68.7146427206473
"August",2023,65.1134195829528
"August",2023,73.2092745685672
"August",2023,33.863206583737
"August",2023,55.0945911220421
"August",2023,57.4452941516011
"August",2023,37.3995466828813
"August",2023,68.8322661124758
"August",2023,45.8038132726586
"August",2023,63.3111725345226
"August",2023,56.1593106237454
"August",2023,68.976136007553
"August",2023,52.2065361791712
"August",2023,71.8290975359992
"August",2023,66.6773619157447
"August",2023,72.0848440870558
"August",2023,61.3126566717316
"August",2023,66.6016490016816
"August",2023,64.7647871707852
"August",2023,62.8077259201907
"August",2023,49.9966608623922
"August",2023,64.1623380814451
"August",2023,20.7200905974885
"August",2023,65.0238243737219
"August",2023,68.3803266757907
"August",2023,35.3852677144889
"August",2023,71.3535909905542
"August",2023,63.1063584455191
"August",2023,73.232025234301
"August",2023,67.4887870410108
"August",2023,31.8292601781466
"August",2023,69.7611962590595
"August",2023,70.1086931788754
"August",2023,49.0087777488156
"August",2023,47.0936082052524
"August",2023,32.3389698725847
"August",2023,38.1567704391745
"August",2023,67.2729744646228
"August",2023,72.0164554167015
"August",2023,64.6385720822411
"August",2023,46.706336978941
"August",2023,65.9959799725553
"August",2023,45.5012362581617
"August",2023,50.5287513106362
"August",2023,46.1746496425312
"August",2023,62.4686874856404
"August",2023,55.671705224468
"August",2023,31.425429751316
"August",2023,72.452413518949
"August",2023,67.953571989437
"August",2023,65.1008644173549
"August",2023,19.0125894182125
"August",2023,53.7729392353329
"August",2023,71.6441747849794
"August",2023,73.9929164254046
"August",2023,72.6764089243912
"August",2023,63.2528697234546
"August",2023,46.3763742003829
"August",2023,36.1700404203932
"August",2023,54.1651909774753
"August",2023,61.7181380980905
"August",2023,47.4940076519713
"August",2023,42.8527060995572
"August",2023,65.5625604450753
"August",2023,63.5335138695674
"August",2023,67.6372851266158
"August",2023,69.0635197242158
"August",2023,68.082631293819
"August",2023,57.1328058183677
"August",2023,69.7843652548025
"August",2023,56.7796885212266
"August",2023,47.0899952186483
"August",2023,34.8354041567121
"August",2023,32.2549473945559
"August",2023,56.8849731954566
"August",2023,58.8407014708932
"August",2023,41.8848013763852
"August",2023,64.3759291124592
"August",2023,66.1818899013681
"August",2023,61.8535109204582
"August",2023,69.4470210148191
"August",2023,55.9211604967554
"August",2023,67.7597032140431
"August",2023,30.3133980650477
"August",2023,59.3763520559017
"August",2023,18.7224035452285
"August",2023,52.7562949776069
"August",2023,74.0869566784656
"August",2023,34.8742550325827
"August",2023,49.748501643928
"August",2023,65.7033935564811
"August",2023,59.7691375829576
"August",2023,49.0293289013168
"August",2023,50.291685407523
"August",2023,71.8019746733332
"August",2023,46.0312910880845
"August",2023,70.8341646049553
"August",2023,66.1922467058471
"August",2023,62.9531807825227
"August",2023,34.7240642480392
"August",2023,62.6349692546196
"August",2023,28.6221532944588
"August",2023,56.606328591259
"August",2023,44.1427008894507
"August",2023,42.7206244928262
"August",2023,67.0243827698147
"August",2023,51.237023903505
"August",2023,26.4840684685029
"August",2023,72.0800441519851
"August",2023,60.4635656043438
"August",2023,36.2745401447817
"August",2023,64.5307980556243
"August",2023,59.409202065074
"August",2023,41.9647503024186
"August",2023,68.8520972394426
"August",2023,67.0476116275044
"August",2023,28.3004495743795
"August",2023,53.3132684097145
"August",2023,60.1086992932316
"August",2023,54.5997338822216
"August",2023,56.4351087400583
"August",2023,62.0076060063523
"August",2023,62.3535911260075
"August",2023,25.3111011814839
"August",2023,14.5833100992348
"August",2023,68.7082050108121
"August",2023,71.8920776599313
"August",2023,64.0910750633049
"August",2023,63.9437429799013
"August",2023,19.9797564032709
"August",2023,44.3262591947677
"August",2023,56.1579948794993
"August",2023,65.2725564525226
"August",2023,48.4901974154793
"August",2023,38.9655584559262
"August",2023,57.00527541262
"August",2023,69.7616988572092
"August",2023,72.1722984127245
"August",2023,42.1424504838346
"August",2023,28.4179649382387
"August",2023,58.086780496471
"August",2023,68.7480040921351
"August",2023,44.9017561815437
"August",2023,66.3077455522446
"August",2023,59.3986381127464
"August",2023,61.2750695105648
"August",2023,68.5593445190888
"August",2023,60.658918446362
"August",2023,59.9957499322561
"August",2023,58.5137989265873
"August",2023,66.4492863999041
"August",2023,15.1730340982182
"August",2023,52.1924006761519
"August",2023,34.4164875309543
"August",2023,28.4675733966956
"August",2023,64.1450062125682
"August",2023,57.3592499322346
"August",2023,43.6748453694183
"August",2023,38.6867413664909
"August",2023,44.4707287664509
"August",2023,73.3547163844749
"August",2023,68.2108187094193
"August",2023,46.8027836315292
"August",2023,65.2970922337006
"August",2023,64.8071287774563
"August",2023,71.2476184146824
"August",2023,13.0177060336561
"August",2023,17.464631281276
"August",2023,16.9145196077436
"August",2023,73.311719302784
"August",2023,67.7905134075588
"August",2023,70.8202571709273
"August",2023,62.087233779916
"August",2023,59.187856442178
"August",2023,60.605622044489
"August",2023,38.216489822784
"August",2023,64.6863153587096
"August",2023,40.792061653
"August",2023,63.527037698005
"August",2023,46.9652726834413
"August",2023,45.3093482705026
"August",2023,38.2636510213234
"August",2023,42.5733850215044
"August",2023,61.3082897243963
"August",2023,37.754649220744
"August",2023,64.9284033821087
"August",2023,27.2490567347838
"August",2023,36.1683471559023
"August",2023,33.9129373174051
"August",2023,47.9088659734173
"August",2023,45.8545793412847
"August",2023,64.7031886954776
"August",2023,52.6615226078379
"August",2023,63.9916444069442
"August",2023,35.4932946679582
"August",2023,66.2951770393887
"August",2023,37.4527351642605
"August",2023,54.1382999658664
"August",2023,50.1865367957208
"August",2023,20.3233749892669
"August",2023,57.7315293230816
"August",2023,48.1569467266837
"August",2023,59.2937099088344
"August",2023,42.7538205659746
"August",2023,34.2995380225983
"August",2023,35.1956762010282
"August",2023,67.0850609617519
"August",2023,22.5293557731677
"August",2023,68.1285650607049
"August",2023,65.5301196661933
"August",2023,12.7523465411018
"August",2023,50.0405878537412
"August",2023,64.5977514751509
"August",2023,60.05241964939
"August",2023,33.0178348065932
"August",2023,61.8917349982636
"August",2023,40.8401563257369
"August",2023,51.4937266731892
"August",2023,56.1721860878092
"August",2023,51.7258155949254
"August",2023,54.5894604130742
"August",2023,39.0543421726127
"August",2023,40.2894747668809
"August",2023,72.8235496288625
"August",2023,41.0125264444728
"August",2023,56.4559592745354
"August",2023,42.9724267084692
"August",2023,48.6847170258922
"August",2023,55.6724345850094
"August",2023,62.1799774876683
"August",2023,67.4037497151244
"August",2023,70.9844994656573
"August",2023,67.0534273099246
"August",2023,69.210773009861
"August",2023,64.6221388706283
"August",2023,60.3474034371309
"August",2023,52.8802149296477
"August",2023,59.6101033719354
"August",2023,26.7145953548141
"August",2023,54.8304827080003
"August",2023,58.522643792386
"August",2023,45.0246953592793
"August",2023,67.0476873209941
"August",2023,71.78335282983
"August",2023,72.0634901320418
"August",2023,69.965989935371
"August",2023,59.5535153774258
"August",2023,63.0508918649857
"August",2023,38.2811207730641
"August",2023,69.4759256702169
"August",2023,46.4577817600612
"August",2023,57.4581637821416
"August",2023,55.9488905628067
"August",2023,45.8873284178255
"August",2023,47.9217348149168
"August",2023,52.847812159674
"August",2023,70.2412779559406
"August",2023,53.5229155965582
"August",2023,20.0199998749642
"August",2023,52.4806614652834
"August",2023,36.8147683967772
"August",2023,17.2186208547768
"August",2023,65.6981220307289
"August",2023,28.8233126932294
"August",2023,63.2007881433965
"August",2023,57.2572144320327
"August",2023,64.4247044474704
"August",2023,50.3910138439865
"August",2023,29.9202325222048
"August",2023,62.662861965999
"August",2023,40.9504198893417
"August",2023,54.0879338100836
"August",2023,54.2542071646223
"August",2023,27.9820931038352
"August",2023,69.4916677013699
"August",2023,62.5653080364343
"August",2023,58.8168613228279
"August",2023,64.1436663215932
"August",2023,34.630177568073
"August",2023,56.1217455982892
"August",2023,53.4765613445262
"August",2023,59.7870345734953
"August",2023,34.5396421033883
"August",2023,62.8289141912955
"August",2023,44.2940366875189
"August",2023,65.9687675692379
"August",2023,38.2102121251742
"August",2023,53.4233687419099
"August",2023,42.482508069386
"August",2023,39.1783817417606
"August",2023,54.36444826589
"August",2023,52.002531289925
"August",2023,44.9108782425434
"August",2023,60.9711463519655
"August",2023,47.7844430812942
"August",2023,25.9761266927391
"August",2023,47.3362341122038
"August",2023,69.8862903387237
"August",2023,52.8311475513285
"August",2023,46.2334578301371
"August",2023,61.3900319772186
"August",2023,22.0811508910414
"August",2023,44.1422876664435
"August",2023,66.5455009512352
"August",2023,53.762189959408
"August",2023,64.7123891703569
"August",2023,63.3597421278239
"August",2023,68.7443302134839
"August",2023,48.9459205365809
"August",2023,69.3994824075943
"August",2023,43.4266858553417
"August",2023,58.4051137282633
"August",2023,69.3786743564625
"August",2023,63.6050090774259
"August",2023,54.0105766716218
"August",2023,61.4076831927795
"August",2023,28.6602514536913
"August",2023,69.4743333752712
"August",2023,26.7769574840895
"August",2023,56.9372489599073
"August",2023,67.3977615611312
"August",2023,50.1407353025596
"August",2023,64.4233190875129
"August",2023,42.1604518770366
"August",2023,48.1321246408278
"August",2023,57.4566277233628
"August",2023,69.3030926730401
"August",2023,40.004243006412
"August",2023,58.1476799953966
"August",2023,70.8778289362222
"August",2023,69.9267206601733
"August",2023,71.153257198502
"August",2023,54.3296684400503
"August",2023,72.0814328390524
"August",2023,23.0530001691083
"August",2023,59.0295124884258
"August",2023,70.7595711580036
"August",2023,69.9862805151898
"August",2023,56.3965074037551
"August",2023,29.664380990883
"August",2023,47.9702800542751
"August",2023,31.3159029873451
"August",2023,63.3124846476118
"August",2023,61.0185355458562
"August",2023,51.1219632610057
"August",2023,51.2957528351794
"August",2023,59.55569101063
"August",2023,52.2165554670072
"August",2023,70.577784544676
"August",2023,70.2931333970218
"August",2023,64.8751033281933
"August",2023,69.8085911517242
"August",2023,69.5787584222723
"August",2023,61.2566356602877
"August",2023,63.7496798600297
"August",2023,56.5709169269585
"August",2023,69.6272322214267
"August",2023,59.1922972250594
"August",2023,62.2996153241893
"August",2023,55.5126168947399
"August",2023,58.1431131867797
"August",2023,67.2902008643969
"August",2023,51.4910135527717
"August",2023,41.6666283893772
"August",2023,63.6308742222348
"August",2023,26.259422252032
"August",2023,64.8520009667759
"August",2023,51.2587987403866
"August",2023,68.0407364568251
"August",2023,59.6312135215093
"August",2023,58.6835218162923
"August",2023,56.0810929067541
"August",2023,38.791067310853
"August",2023,43.4181722330532
"August",2023,66.3576900595133
"August",2023,27.8008352639119
"August",2023,53.2250488929653
"August",2023,44.2660279737592
"August",2023,69.5111807638293
"August",2023,49.7489200743896
"August",2023,62.3990379016903
"August",2023,31.790648290033
"August",2023,34.1393050805214
"August",2023,70.3052721980647
"August",2023,70.9387026255455
"August",2023,64.2352777537325
"August",2023,51.1037360092127
"August",2023,66.8269327332788
"August",2023,72.2562405066661
"August",2023,61.1421253104083
"August",2023,63.3404793580598
"August",2023,44.7457069291376
"August",2023,16.0358967555523
"August",2023,35.2912440281551
"August",2023,59.277256275183
"August",2023,58.4468653899915
"August",2023,51.8666367454758
"August",2023,49.0366053387681
"August",2023,48.2651320265835
"August",2023,67.1433617079037
"August",2023,50.4062823947643
"August",2023,60.7360246840257
"August",2023,69.7852006604663
"August",2023,58.728309428645
"August",2023,57.9956765925584
"August",2023,55.0052371634167
"August",2023,47.075230646207
"August",2023,57.6308393431128
"August",2023,69.4417963766533
"August",2023,70.4587403197471
"August",2023,34.4849266220211
"August",2023,59.8319294962178
"August",2023,25.6323437180605
"August",2023,72.3353764431788
"August",2023,61.9508415353499
"August",2023,70.7126681086211
"August",2023,61.705451322201
"August",2023,60.554984596825
"August",2023,57.3291175437103
"August",2023,68.4958335186892
"August",2023,67.8275164990187
"August",2023,59.9488934590361
"August",2023,50.5707642156323
"August",2023,68.0166677412699
"August",2023,19.7771233134337
"August",2023,58.7923379391951
"August",2023,60.4652292144678
"August",2023,73.2943142788395
"August",2023,54.909442566881
"August",2023,71.4223126142731
"August",2023,24.5504514196937
"August",2023,70.890076559391
"August",2023,53.3833805449189
"August",2023,67.6012402813731
"August",2023,46.9267381392281
"August",2023,70.9973966477122
"August",2023,68.9867068904099
"August",2023,59.9421762031102
"August",2023,29.697456476426
"August",2023,68.1886110099834
"August",2023,13.4538436777874
"August",2023,64.1424399905369
"August",2023,42.331323680261
"August",2023,68.0922062652312
"August",2023,55.9607950028131
"August",2023,36.8377423577919
"August",2023,56.1849852751234
"August",2023,59.4097045433189
"August",2023,41.4051341671133
"August",2023,38.9789573731951
"August",2023,50.3607448977742
"August",2023,57.9046116163882
"August",2023,23.3310795545638
"August",2023,53.8147183713489
"August",2023,64.7980172570225
"August",2023,60.1613574840119
"August",2023,45.1410868909697
"August",2023,42.5033173511519
"August",2023,69.486180567726
"August",2023,53.9000479867634
"August",2023,59.3698648154895
"August",2023,69.7063650915883
"August",2023,55.2716494280755
"August",2023,49.357873586021
"August",2023,66.3698143064054
"August",2023,70.9356146382787
"August",2023,57.0077149527394
"August",2023,57.6951393815481
"August",2023,48.6215201472315
"August",2023,62.2063955328468
"August",2023,62.4579918335402
"August",2023,45.9647093710264
"August",2023,30.7624017168067
"August",2023,32.1827803907782
"August",2023,25.0512952905691
"August",2023,41.6032145081635
"August",2023,71.6390272311062
"August",2023,70.2377014928622
"August",2023,61.9463868140327
"August",2023,52.7993327147081
"August",2023,44.4945846332198
"August",2023,55.7707705375414
"August",2023,51.8659610991444
"August",2023,38.2783389049641
"August",2023,73.288934028955
"August",2023,22.9556022056724
"August",2023,44.8960652016111
"August",2023,69.160386871688
"August",2023,68.8753945612034
"August",2023,66.0459399099998
"August",2023,23.0875223526944
"August",2023,50.5866706634366
"August",2023,60.8992517345961
"August",2023,54.8672379639616
"August",2023,72.4875371126598
"August",2023,56.7273311490233
"August",2023,61.2314408208495
"August",2023,67.6551142052028
"August",2023,33.3118497792487
"August",2023,53.1599688930322
"August",2023,40.0813582895662
"August",2023,71.2409398149762
"August",2023,48.2853336069523
"August",2023,65.3082467157387
"August",2023,47.2910376055648
"August",2023,23.0694425166997
"August",2023,51.8204995102821
"August",2023,71.9574111185834
"August",2023,67.1134763824475
"August",2023,65.2410368028569
"August",2023,42.2378513622271
"August",2023,27.7206744833647
"August",2023,41.5348044811009
"August",2023,53.9112440949039
"August",2023,68.8665212016152
"August",2023,73.2192831617237
"August",2023,31.7085234085145
"August",2023,64.7076583375503
"August",2023,56.279099070527
"August",2023,55.5989395647793
"August",2023,42.8150750790812
"August",2023,38.974446570922
"August",2023,67.3300570079247
"August",2023,56.903160369113
"August",2023,53.1680074184085
"August",2023,54.8542060563048
"August",2023,42.8013511285879
"August",2023,37.251601909731
"August",2023,39.9521226722996
"August",2023,46.6091567682344
"August",2023,56.6947345223597
"August",2023,58.8419734355022
"August",2023,47.0844436872437
"August",2023,41.9886648375992
"August",2023,67.9053713856045
"August",2023,47.0863212317366
"August",2023,61.6563816713684
"August",2023,50.6446228012563
"August",2023,28.1463786188696
"August",2023,33.0676661725588
"August",2023,56.6280818545835
"August",2023,37.7049868560239
"August",2023,71.3751938506445
"August",2023,36.4121168412726
"August",2023,57.0023919712291
"August",2023,42.4795787657735
"August",2023,61.1400756766906
"August",2023,18.8609731235873
"August",2023,50.646196036384
"August",2023,54.9741611550453
"August",2023,36.1810290018024
"August",2023,59.9471495306694
"August",2023,60.7850283972843
"August",2023,70.6934130182673
"August",2023,26.5272414831247
"August",2023,43.7652237576716
"August",2023,49.8654391706127
"August",2023,64.298683440304
"August",2023,68.6635683427039
"August",2023,50.960471786299
"August",2023,49.1812442003363
"August",2023,46.3633550229744
"August",2023,60.0570965958061
"August",2023,70.7337644869357
"August",2023,56.5561755997428
"August",2023,30.9427501339332
"August",2023,39.3723738563124
"August",2023,42.4696646990827
"August",2023,71.9188077207631
"August",2023,36.7130741367102
"August",2023,50.745060808132
"August",2023,36.3736936360264
"August",2023,65.3906503819903
"August",2023,72.0532324556938
"August",2023,51.1733559097387
"August",2023,55.3366936900148
"August",2023,56.9116314913579
"August",2023,18.133019186209
"August",2023,60.1419839938488
"August",2023,71.1738395347046
"August",2023,50.1741121488155
"August",2023,46.5695388766262
"August",2023,64.3122230233008
"August",2023,58.3359400135465
"August",2023,57.3346231648609
"August",2023,59.4951937588685
"August",2023,31.2376629827737
"August",2023,70.0905258878625
"August",2023,48.370816549875
"August",2023,59.0388937510037
"August",2023,62.0140082916376
"August",2023,71.3672424587414
"August",2023,55.4787361734147
"August",2023,65.905853193512
"August",2023,61.2684781306919
"August",2023,40.733519565108
"August",2023,63.471385691784
"August",2023,73.1116860266333
"August",2023,66.5745780027639
"August",2023,18.4592815919769
"August",2023,61.891105654072
"August",2023,50.7174283932502
"August",2023,36.7946012476516
"August",2023,73.4548511155692
"August",2023,66.0948218260827
"August",2023,62.4618640740893
"August",2023,68.3911961409497
"August",2023,38.6519368183585
"August",2023,51.9959097905692
"August",2023,53.6707950972084
"August",2023,46.3544722318416
"August",2023,40.6145772578332
"August",2023,67.8432098131851
"August",2023,56.570352570286
"August",2023,36.6042928975327
"August",2023,18.7047453170699
"August",2023,53.7504246490624
"August",2023,39.4445189297905
"August",2023,46.8552170515727
"August",2023,50.1783589329047
"August",2023,72.4522151060892
"August",2023,56.6914136809915
"August",2023,51.481601046464
"August",2023,65.3816879639399
"August",2023,44.645102368046
"August",2023,46.747908988419
"August",2023,48.4371209812147
"August",2023,61.418958756008
"August",2023,43.4653747220984
"August",2023,66.3373518153356
"August",2023,68.8584940639831
"August",2023,54.1361105791915
"August",2023,69.3551513376757
"August",2023,33.583122940238
"August",2023,67.3166392581439
"August",2023,61.5916117050435
"August",2023,72.5062445392652
"August",2023,53.7162264767647
"August",2023,67.0619692032154
"August",2023,70.483899570679
"August",2023,38.0181490868474
"August",2023,58.0347690457388
"August",2023,70.1017881299753
"August",2023,57.7623652988028
"August",2023,49.4732754653938
"August",2023,42.287832660807
"August",2023,49.5288582756206
"August",2023,26.4553157105047
"August",2023,49.7286580321778
"August",2023,73.5894221863839
"August",2023,54.7582698928667
"August",2023,32.9207603621063
"August",2023,41.1930870149549
"August",2023,72.2208109415989
"August",2023,53.9814662132015
"August",2023,64.6638110894215
"August",2023,35.5682960517686
"August",2023,61.2330061606608
"August",2023,65.1916184499052
"August",2023,25.6255303791383
"August",2023,69.3029470295888
"August",2023,37.7177965228542
"August",2023,71.274299878597
"August",2023,69.7072567872005
"August",2023,63.441539081121
"August",2023,64.9486483912935
"August",2023,72.5137779105603
"August",2023,70.4695667018374
"August",2023,38.4158207029334
"August",2023,49.0843017901793
"August",2023,69.6979539049844
"August",2023,54.6831676142431
"August",2023,43.3815307307505
"August",2023,56.0223008968728
"August",2023,52.3758724749775
"August",2023,60.7422135371387
"August",2023,57.7905824937458
"August",2023,16.5466637743452
"August",2023,49.3700301607177
"August",2023,44.1162856798207
"August",2023,61.5361532200359
"August",2023,64.209531345445
"August",2023,62.5978519936944
"August",2023,47.1544708657997
"August",2023,54.785967342333
"August",2023,66.5494600308212
"August",2023,46.598536016233
"August",2023,67.7780473293987
"August",2023,34.1693838211681
"August",2023,56.7684079648413
"August",2023,50.2884745848319
"August",2023,55.252391161229
"August",2023,63.8345373105144
"August",2023,54.707915672169
"August",2023,49.5686659576221
"August",2023,25.1558559672505
"August",2023,63.3549466536229
"August",2023,45.2158446364902
"August",2023,47.8939185404839
"August",2023,67.9440414173536
"August",2023,61.5937462070716
"August",2023,48.2118621967898
"August",2023,48.7746269787956
"August",2023,57.3568197199697
"August",2023,50.3531523947061
"August",2023,53.3439075178349
"August",2023,49.0604208890978
"August",2023,61.9951923989614
"August",2023,63.7311705190602
"August",2023,29.8947979069416
"August",2023,62.0169996729674
"August",2023,60.2871466963424
"August",2023,72.1870769184565
"August",2023,71.1973170993901
"August",2023,70.0709113810484
"August",2023,22.9678551782367
"August",2023,73.2472071238655
"August",2023,49.4103025823142
"August",2023,62.4967150317813
"August",2023,32.0706122090615
"August",2023,60.16038664726
"August",2023,60.9298454537575
"August",2023,66.5697685386026
"August",2023,66.4557392853086
"August",2023,59.3883278627562
"August",2023,28.4869519230395
"August",2023,61.1046219569021
"August",2023,72.1590342472831
"August",2023,68.3748020512612
"August",2023,64.3184579204589
"August",2023,54.5549846589252
"August",2023,54.9801523442941
"August",2023,65.7916950659925
"August",2023,36.8841867001047
"August",2023,36.1005355672124
"August",2023,47.2700071791552
"August",2023,36.3810753780518
"August",2023,29.199820255342
"August",2023,35.9640090810716
"August",2023,66.1510552731163
"August",2023,61.5745599974545
"August",2023,31.8642650634182
"August",2023,26.3780422963991
"August",2023,50.4997095505893
"August",2023,73.1150333767239
"August",2023,62.9633250424335
"August",2023,67.8319357725243
"August",2023,71.9795817256278
"August",2023,63.871860453856
"August",2023,44.028516394945
"August",2023,40.8702110208492
"August",2023,30.8357060887863
"August",2023,61.9662678867848
"August",2023,38.6298205065899
"August",2023,66.4793639495842
"August",2023,51.2051548655859
"August",2023,52.8587203383444
"August",2023,64.4025105279958
"August",2023,62.0854000877469
"August",2023,24.0045321221611
"August",2023,63.1296196655765
"August",2023,55.8424587580229
"August",2023,48.9966095102832
"August",2023,17.7185649436418
"August",2023,41.5920854938156
"August",2023,64.6809469308745
"August",2023,53.1078299378393
"August",2023,47.9021349943719
"August",2023,64.4058200283533
"August",2023,42.0885249208436
"August",2023,71.199125788979
"August",2023,46.8907407680749
"August",2023,45.6738106419408
"August",2023,53.7929745485286
"August",2023,62.8030766025748
"August",2023,52.7733118699341
"August",2023,72.0324729841864
"August",2023,68.5606229275302
"August",2023,71.1184494329778
"August",2023,57.4490825887313
"August",2023,65.7512425486708
"August",2023,71.0402240418508
"August",2023,72.1567499459324
"August",2023,51.0852192421411
"August",2023,54.783064850809
"August",2023,66.7706117194481
"August",2023,68.0177606325719
"August",2023,67.5647453337898
"August",2023,21.8193960427913
"August",2023,69.8008772250202
"August",2023,39.9020769464384
"August",2023,62.4021293530628
"August",2023,15.2886827615256
"August",2023,65.9179172483156
"August",2023,69.8521652089251
"August",2023,55.0152687404358
"August",2023,42.064568162595
"August",2023,57.3591318797627
"August",2023,67.2501554766439
"August",2023,73.8112709740598
"August",2023,33.7465330711692
"August",2023,68.6686634458406
"August",2023,68.8371082413635
"August",2023,40.7509218860272
"August",2023,68.6941379883404
"August",2023,28.9917731483625
"August",2023,66.5849405519095
"August",2023,48.4990471782983
"August",2023,69.9850707406346
"August",2023,56.5128860456814
"August",2023,33.9905634895708
"August",2023,47.4164303885283
"August",2023,49.3901982248198
"August",2023,65.4054355975555
"August",2023,64.1715614004591
"August",2023,20.8141465727891
"August",2023,51.8259952958154
"August",2023,48.4102338820895
"August",2023,31.2855378273882
"August",2023,14.9207108980573
"August",2023,61.4463394335709
"August",2023,62.0099889678704
"August",2023,59.1946539997803
"August",2023,67.7379000029365
"August",2023,42.1457833708932
"August",2023,39.371930498241
"August",2023,63.8762455713504
"August",2023,49.4097361372552
"August",2023,63.9550575480839
"August",2023,60.4156465729796
"August",2023,67.3754354622689
"August",2023,28.3596126058962
"August",2023,66.8644231830007
"August",2023,42.467130426445
"August",2023,30.6172852459479
"August",2023,60.1143549334415
"August",2023,49.4240292114002
"August",2023,57.0008174795475
"August",2023,40.2803691499939
"August",2023,53.7754711494777
"August",2023,65.4201372079313
"August",2023,60.1303877785106
"August",2023,39.1333022929779
"August",2023,61.5878889171411
"August",2023,44.5270412884994
"August",2023,51.2817046677506
"August",2023,73.4536976071582
"August",2023,41.2927770321518
"August",2023,64.2165611681606
"August",2023,64.4651723585501
"August",2023,69.6608484474133
"August",2023,52.2446033746312
"August",2023,51.8280437280352
"August",2023,64.7049987837372
"August",2023,72.1974807180955
"August",2023,70.1100137782828
"August",2023,55.6592402875153
"August",2023,33.6315477447691
"August",2023,66.4640497794509
"August",2023,68.6590270177996
"August",2023,53.941035517105
"August",2023,70.643721819018
"August",2023,67.043265299527
"August",2023,39.0239607407329
"August",2023,54.3263865226206
"August",2023,64.5852879908623
"August",2023,28.4147293284638
"August",2023,62.9842536751134
"August",2023,49.7953639363073
"August",2023,66.6780411763856
"August",2023,49.6478264504962
"August",2023,37.7067628119828
"August",2023,44.9053466874639
"August",2023,39.6749357496979
"August",2023,39.1423552815059
"August",2023,66.8749680547231
"August",2023,73.7788891374712
"August",2023,53.9275313339987
"August",2023,69.0388331019533
"August",2023,56.1069375158469
"August",2023,35.2351053705482
"August",2023,67.5157590119738
"August",2023,69.9771221566203
"August",2023,57.2856856394651
"August",2023,72.5930084039443
"August",2023,61.9036827503273
"August",2023,27.7766808901221
"August",2023,53.549227417831
"August",2023,19.4240359194673
"August",2023,58.3074613465827
"August",2023,37.8227933095781
"August",2023,53.9348335200798
"August",2023,72.0547470332108
"August",2023,28.3674659465217
"August",2023,37.4108160068235
"August",2023,57.6738494379734
"August",2023,69.7504495798158
"August",2023,69.8148217183963
"August",2023,73.4468475820012
"August",2023,49.6631900387442
"August",2023,62.9304805954638
"August",2023,51.9169963483137
"August",2023,38.4578849882486
"August",2023,69.8305054593977
"August",2023,47.3958175979846
"August",2023,65.3878394452038
"August",2023,62.7408924889266
"August",2023,58.3847668550863
"August",2023,61.588566810539
"August",2023,66.7636081315022
"August",2023,57.7088740941886
"August",2023,40.1073395890196
"August",2023,50.1864599436368
"August",2023,73.5456651302338
"August",2023,67.1184311410357
"August",2023,48.9434968396452
"August",2023,60.4180914827468
"August",2023,49.6971120746139
"August",2023,73.0962091068788
"August",2023,16.7234427082368
"August",2023,29.8826951644406
"August",2023,61.4643869851362
"August",2023,34.0681005742124
"August",2023,18.5908989618596
"August",2023,72.7841650982265
"August",2023,50.5183961429122
"August",2023,43.6572020871158
"August",2023,47.9315348672212
"August",2023,72.4340091459505
"August",2023,29.4203288151444
"August",2023,67.0193484329818
"August",2023,45.9171488174642
"August",2023,66.9946740393084
"August",2023,63.9236540263365
"August",2023,64.64209251621
"August",2023,56.4938424267312
"August",2023,45.1170929941931
"August",2023,67.6076544294443
"August",2023,66.7231728553649
"August",2023,70.9038876477985
"August",2023,65.3159622666782
"August",2023,58.2391670503381
"August",2023,57.7067881048266
"August",2023,47.0847462850679
"August",2023,55.2615978819784
"August",2023,48.2447019355577
"August",2023,52.5644383419053
"August",2023,68.8995425111588
"August",2023,27.6528323491609
"August",2023,65.1187494349959
"August",2023,52.5933350803595
"August",2023,38.9216054425225
"August",2023,56.768122639956
"August",2023,69.6337615754388
"August",2023,56.5176587423032
"August",2023,61.7858952920714
"August",2023,73.8304491517269
"August",2023,65.0513024402558
"August",2023,62.5971533485821
"August",2023,60.6890159085141
"August",2023,38.8978674421465
"August",2023,62.3548046247621
"August",2023,57.2626926470274
"August",2023,62.7355282099285
"August",2023,51.8140903184925
"August",2023,67.9222013090559
"August",2023,41.4928800744725
"August",2023,67.6476761287506
"August",2023,69.032011304517
"August",2023,72.1834732516394
"August",2023,43.1075534189789
"August",2023,71.1116448649843
"August",2023,39.5946242484792
"August",2023,39.9038578736623
"August",2023,44.9926084938814
"August",2023,61.1728529828854
"August",2023,71.9199257939878
"August",2023,52.3313723812455
"August",2023,43.8428842311252
"August",2023,37.2784935830243
